torch.Tensor.square_,55.76761341,
torch.Tensor.squeeze,22.60086775,
torch.Tensor.squeeze_,53.40032935,
torch.Tensor.sspaddmm,60.94085956,
torch.Tensor.std,77.29276276,
torch.Tensor.storage,63.53556323,
torch.Tensor.storage_offset,52.38864565,
torch.Tensor.storage_type,59.43640423,
torch.Tensor.stride,51.26103806,
torch.Tensor.sub,63.47885108,
torch.Tensor.sub_,58.90057945,
torch.Tensor.subtract,70.45904469,
torch.Tensor.subtract_,59.6139257,
torch.Tensor.sum,65.81850028,
torch.Tensor.sum_to_size,69.31821966,
torch.Tensor.svd,85.30254984,
torch.Tensor.swapaxes,68.3869102,
torch.Tensor.swapdims,71.84752011,
torch.Tensor.symeig,59.30976558,
torch.Tensor.t,73.27025509,
torch.Tensor.t_,69.08340764,
torch.Tensor.take,16.11602044,
torch.Tensor.tan,78.90355444,
torch.Tensor.tan_,58.87046242,
torch.Tensor.tanh,83.37317061,
torch.Tensor.tanh_,51.98207831,
torch.Tensor.tensor_split,165.8977537,
torch.Tensor.tile,74.5937376,
torch.Tensor.to,70.82651806,
torch.Tensor.to_sparse,64.56773257,
torch.Tensor.tolist,61.50977468,
torch.Tensor.topk,72.98633647,
torch.Tensor.trace,67.91125131,
torch.Tensor.transpose,54.27160144,
torch.Tensor.transpose_,59.07486105,
torch.Tensor.triangular_solve,59.9467895,
torch.Tensor.tril,80.08962607,
torch.Tensor.tril_,71.40099144,
torch.Tensor.triu,82.0305655,
torch.Tensor.triu_,68.80123568,
torch.Tensor.true_divide,71.3827033,
torch.Tensor.true_divide_,66.92220283,
torch.Tensor.trunc,75.89752698,
torch.Tensor.trunc_,56.8726449,
torch.Tensor.type_as,87.54239082,
torch.Tensor.unbind,49.66633582,
torch.Tensor.unfold,56.7891469,
torch.Tensor.uniform_,61.61486697,
torch.Tensor.unique,51.30671525,
torch.Tensor.unique_consecutive,50.5290761,
torch.Tensor.unsqueeze,67.28659487,
torch.Tensor.unsqueeze_,56.28911448,
torch.Tensor.var,60.3875978,
torch.Tensor.vdot,74.97239399,
torch.Tensor.view,60.87934113,
torch.Tensor.view_as,74.80081773,
torch.Tensor.vsplit,65.45984006,
torch.Tensor.where,67.89435506,
torch.Tensor.xlogy,61.49681163,
torch.Tensor.xlogy_,45.20932913,
torch.Tensor.zero_,52.30350232,
torch.abs,76.43652773,
torch.absolute,66.78455853,
torch.acos,61.8975811,
torch.acosh,79.81133628,
torch.add,65.90301919,
torch.addbmm,56.97445273,
torch.addcdiv,62.77491713,
torch.addcmul,64.89084196,
torch.addmm,65.47811103,
torch.addmv,62.91631436,
torch.addr,67.40455937,
torch.all,62.05272818,
torch.allclose,58.89096999,
torch.amax,60.10037422,
torch.amin,52.58835745,
torch.aminmax,56.31339765,
torch.angle,78.37729239,
torch.any,55.82210898,
torch.arange,51.83041716,
torch.arccos,17.61507106,
torch.arccosh,54.09844732,
torch.arcsin,60.41436958,
torch.arcsinh,57.90356064,
torch.arctan,52.42320204,
torch.arctanh,72.32008719,
torch.are_deterministic_algorithms_enabled,53.36830902,
torch.argmax,69.33500457,
torch.argmin,60.34061694,
torch.argsort,71.40962625,
torch.as_strided,82.92171478,
torch.as_tensor,63.24373698,
torch.asin,17.51519513,
torch.asinh,80.43411422,
torch.atan,65.55326414,
torch.atan2,62.8748467,
torch.atanh,64.94885993,
torch.atleast_1d,59.42904806,
torch.atleast_2d,57.26004934,
torch.atleast_3d,62.34268427,
torch.baddbmm,57.78357887,
torch.bernoulli,54.37813258,
torch.bincount,52.92851329,
torch.bitwise_and,61.36203146,
torch.bitwise_left_shift,59.43660045,
torch.bitwise_not,57.88693643,
torch.bitwise_or,52.81281924,
torch.bitwise_right_shift,60.39759254,
torch.bitwise_xor,54.30187678,
torch.block_diag,58.40635419,
torch.bmm,77.04485202,
torch.broadcast_shapes,58.05697918,
torch.broadcast_tensors,61.86457109,
torch.broadcast_to,77.26751995,
torch.bucketize,51.41609812,
torch.can_cast,45.48187995,
torch.cartesian_prod,54.40418386,
torch.cat,56.76805329,
torch.cdist,71.89526582,
torch.ceil,72.18190193,
torch.chain_matmul,68.35977483,
torch.cholesky,87.09818053,
torch.cholesky_inverse,61.535707,
torch.cholesky_solve,65.91273642,
torch.chunk,75.30771279,
torch.clamp,70.86673117,
torch.clip,74.40838528,
torch.clone,80.0781126,
torch.column_stack,56.4045167,
torch.combinations,51.30142689,
torch.complex,63.27135777,
torch.conj,73.77621889,
torch.conj_physical,87.42028618,
torch.copysign,81.47542357,
torch.corrcoef,71.81505251,
torch.cos,78.56285477,
torch.cosh,83.36312914,
torch.count_nonzero,68.25049567,
torch.cov,74.92110395,
torch.cross,70.02489662,
torch.cummax,76.99621248,
torch.cummin,71.27560663,
torch.cumprod,60.34176469,
torch.cumsum,56.27859044,
torch.deg2rad,73.73740935,
torch.det,69.82346344,
torch.diag,78.30442834,
torch.diag_embed,78.39955235,
torch.diagflat,75.44018102,
torch.diagonal,69.34772825,
torch.diff,27.62989426,
torch.digamma,70.45071816,
torch.dist,56.5199945,
torch.distributions.transforms.AbsTransform,71.48273063,
torch.distributions.transforms.AffineTransform,53.21404576,
torch.distributions.transforms.CorrCholeskyTransform,57.18211746,
torch.distributions.transforms.ExpTransform,67.07286024,
torch.distributions.transforms.PowerTransform,70.91350222,
torch.distributions.transforms.SigmoidTransform,65.26795149,
torch.distributions.transforms.SoftmaxTransform,18.59296846,
torch.distributions.transforms.StickBreakingTransform,59.00441957,
torch.distributions.transforms.TanhTransform,75.44165301,
torch.div,67.33401728,
torch.divide,66.44209528,
torch.dot,65.35259867,
torch.dsplit,60.33487821,
torch.dstack,60.91426015,
torch.eig,62.40341759,
torch.einsum,60.31275296,
torch.empty,56.50737762,
torch.empty_like,56.75453138,
torch.empty_strided,62.55390525,
torch.eq,57.84481144,
torch.equal,59.33989382,
torch.erf,70.04919696,
torch.erfc,71.43323016,
torch.erfinv,59.29043722,
